;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-04-25;;;21.81818181818182;21.81818181818182;;12215.0
2021-04-26;;;25.454431436363635;23.725535545454544;;13217.0
2021-04-27;;;18.18181818181818;21.81818181818182;;13448.0
2021-04-28;;;;;;13086.0
2021-04-29;;;16.363335381818185;21.81818181818182;;19395.0
2021-04-30;;;18.18181818181818;18.18181818181818;;20884.0
2021-05-01;;;;;;23337.0
2021-05-02;;;;;;28814.0
2021-05-03;;;;;;15642.0
2021-05-04;;;;;;13358.0
2021-05-05;;;32.72546258181818;18.18181818181818;;16296.0
2021-05-06;;;12.727033072727274;18.18181818181818;;15518.0
2021-05-07;;;7.272587945454545;18.18181818181818;;17732.0
2021-05-08;;;;;;13377.0
2021-05-09;;;12.7272648;16.363335381818185;;12885.0
2021-05-10;;;;;;13825.0
2021-05-11;;;18.181678854545453;16.363335381818185;;29386.0
2021-05-12;;;;;;20734.0
2021-05-13;;;;;;14860.0
2021-05-14;;;5.5438176909090915;12.7272648;;13165.0
2021-05-15;;;;;;14011.0
2021-05-16;;;;;;20605.0
2021-05-17;;;10.909051909090909;12.727033072727274;;18405.0
2021-05-18;;;9.090781381818182;10.909051909090909;;14821.0
2021-05-19;;;12.727019381818183;10.909051909090909;;14731.0
2021-05-20;;;14.803316181818182;12.727019381818183;;11892.0
2021-05-21;;;;;;13484.0
2021-05-22;;;;;;24296.0
2021-05-23;;;7.2724126;10.909051909090909;;20524.0
2021-05-24;;;;;;16023.0
2021-05-25;;;10.909038218181818;10.909038218181818;;28039.0
2021-05-26;;;9.090842709090909;10.909038218181818;;14359.0
2021-05-27;;;10.908789927272727;10.908789927272727;;14891.0
2021-05-28;;;;;;12685.0
2021-05-29;;;;;;12193.0
2021-05-30;;;;;;11142.0
2021-05-31;;;3.8943869272727274;10.908789927272727;;11713.0
2021-06-01;;;;;;12896.0
2021-06-02;;;;;;12880.0
2021-06-03;;;;;;13260.0
2021-06-04;;;;;;12994.0
2021-06-05;;;3.6363499454545454;9.090842709090909;;16491.0
