;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2020-11-07;7505572872166.957;6510365842889.683;40.411975757961784;61.79034286624204;Q;129520.0
2020-11-08;7104414365124.759;6510365842889.683;25.874289789808916;61.79034286624204;Q;126813.0
2020-11-09;7099080369544.568;7099080369544.568;53.44342108917198;61.4960369893843;Q;135516.24
2020-11-10;6404536347560.09;7099080369544.568;68.46705280042463;61.4960369893843;Q;136014.04
2020-11-11;5118239650273.643;7099080369544.568;57.52931926539278;57.52931926539278;Q;135038.89
2020-11-12;7273285620005.937;7104414365124.759;45.98852482802548;53.44342108917198;Q;131953.19
2020-11-13;;7101747367334.664;53.7850914225053;53.44342108917198;N;129971.09
2020-11-14;;7099080369544.568;25.229497352441616;53.44342108917198;N;123448.83
2020-11-15;8732669868521.028;7099080369544.568;19.18374916772824;53.44342108917198;Q;121422.14
2020-11-16;8583180586446.744;7273285620005.937;47.601870435244166;47.601870435244166;Q;212580.0
2020-11-17;8251975584021.233;8251975584021.233;59.43475638428875;47.601870435244166;Q;131276.0
2020-11-18;7006815851284.127;8251975584021.233;52.34867132271762;47.601870435244166;Q;128872.0
2020-11-19;6463610801763.708;8251975584021.233;40.975827859872616;47.601870435244166;Q;164085.0
2020-11-20;;8251975584021.233;36.35198934607219;40.975827859872616;N;139939.0
2020-11-21;;8251975584021.233;32.569075881104034;40.975827859872616;N;125471.0
2020-11-22;4758175501646.533;7006815851284.127;17.96189440764331;40.975827859872616;Q;122248.0
2020-11-23;5380422469789.116;6463610801763.708;48.578680384288745;40.975827859872616;Q;129952.0
2020-11-24;5198731877523.404;5380422469789.116;46.476223426751595;40.975827859872616;Q;128509.0
2020-11-25;6176017562360.121;5380422469789.116;49.997658014862;40.975827859872616;Q;128973.0
2020-11-26;6065140650990.1;5380422469789.116;42.992830955414014;42.992830955414014;Q;127479.0
2020-11-27;7206179808516.879;5722781560389.608;47.10847419320594;46.476223426751595;Q;126955.0
2020-11-28;6703694139517.74;6065140650990.1;31.251127539278134;46.476223426751595;Q;120759.0
2020-11-29;7576120901405.205;6176017562360.121;23.710838424628452;46.476223426751595;Q;118320.0
2020-11-30;7355981905989.213;6703694139517.74;58.36209993630573;46.476223426751595;Q;128666.0
2020-12-01;9345370012943.236;7206179808516.879;41.73429395541401;42.992830955414014;Q;211062.08
2020-12-02;7378646933467.5;7355981905989.213;55.33536957112526;42.992830955414014;Q;163989.25
2020-12-03;9006485882830.111;7378646933467.5;45.25683401910828;45.25683401910828;Q;140217.08
2020-12-04;6615347456308.843;7378646933467.5;50.70746028237792;45.25683401910828;Q;134416.57
2020-12-05;8253739989011.598;7576120901405.205;31.727159545647556;45.25683401910828;Q;191878.68
2020-12-06;8728837091346.247;8253739989011.598;27.341350817409765;45.25683401910828;Q;296618.15
2020-12-07;9346406887781.084;8728837091346.247;56.98339194904459;45.25683401910828;Q;328841.86
2020-12-08;7879861883292.708;8253739989011.598;55.189299290870494;50.70746028237792;Q;175614.22
2020-12-09;5818368489565.018;8253739989011.598;47.360918590233545;47.360918590233545;Q;231107.67
2020-12-10;6686728477364.4;7879861883292.708;56.74165166878981;50.70746028237792;Q;168509.27
2020-12-11;26033190658.1741;7879861883292.708;51.22937438641189;51.22937438641189;N;153270.41
2020-12-12;8285336441495.235;7879861883292.708;29.32089098301486;51.22937438641189;Q;187292.57
2020-12-13;10634550155396.73;7879861883292.708;25.696981970276006;51.22937438641189;Q;251031.9
2020-12-14;7920334863690.1875;7879861883292.708;54.283860915074314;51.22937438641189;Q;163860.48
2020-12-15;8861849884839.002;7920334863690.1875;59.34846788110403;51.22937438641189;Q;154482.23
2020-12-16;7094205265683.396;7920334863690.1875;61.333074273885344;54.283860915074314;Q;149718.41
2020-12-17;10236971715515.787;8285336441495.235;50.47349321443737;51.22937438641189;Q;145005.42
2020-12-18;10526909559154.365;8861849884839.002;55.755356498938426;54.283860915074314;Q;141472.08
2020-12-19;7247126718601.939;8861849884839.002;37.69569287261147;54.283860915074314;Q;131432.49
2020-12-20;5334061758066.879;7920334863690.1875;30.23311834819533;54.283860915074314;Q;126050.9
2020-12-21;5720746996196.545;7247126718601.939;60.282564114649674;55.755356498938426;Q;179575.0
2020-12-22;7957664021115.8545;7247126718601.939;54.789051949044584;54.789051949044584;Q;238507.0
2020-12-23;6329876650340.651;7247126718601.939;49.696155690021236;50.47349321443737;Q;168599.0
2020-12-24;8569296718363.762;7247126718601.939;41.3832068089172;49.696155690021236;D;387974.0
2020-12-25;5422881211527.702;6329876650340.651;26.741071798301487;41.3832068089172;Q;244301.0
2020-12-26;6278011087041.639;6278011087041.639;27.22107697452229;41.3832068089172;Q;155489.0
2020-12-27;5674866861471.5;6278011087041.639;31.83379880467091;41.3832068089172;Q;145647.0
2020-12-28;8880218411215.016;6329876650340.651;49.2579808089172;41.3832068089172;Q;169302.0
2020-12-29;5560062310086.865;6278011087041.639;53.96762446496816;41.3832068089172;Q;147204.0
2020-12-30;3914189938238.6284;5674866861471.5;53.89436493205944;41.3832068089172;Q;139397.0
2020-12-31;3697397278636.983;5560062310086.865;41.425231401273884;41.425231401273884;Q;147948.0
2021-01-01;6774573879093.754;5674866861471.5;25.310462169851377;41.425231401273884;Q;140777.0
2021-01-02;4412421267474.313;5560062310086.865;29.740960730360936;41.425231401273884;Q;128433.0
2021-01-03;7354199150407.7;5560062310086.865;31.160329216560513;41.425231401273884;Q;131733.0
2021-01-04;6048653313605.283;5560062310086.865;55.62899006581741;41.425231401273884;Q;138740.0
2021-01-05;4958608585188.57;4958608585188.57;43.459403868365186;41.425231401273884;Q;136513.0
2021-01-06;5089160255387.432;5089160255387.432;35.77609978131635;35.77609978131635;Q;147668.0
2021-01-07;3823628541051.095;5089160255387.432;29.704146825902335;31.160329216560513;Q;141866.0
2021-01-08;4679228192089.766;4958608585188.57;32.04305408280255;32.04305408280255;Q;136558.0
2021-01-09;4529944653979.533;4958608585188.57;19.80549019745223;32.04305408280255;Q;130374.0
2021-01-10;11831979931393.166;4958608585188.57;17.359725195329087;32.04305408280255;Q;128660.0
2021-01-11;4386481985257.6733;4679228192089.766;34.000476318471335;32.04305408280255;Q;137151.0
2021-01-12;2978278411888.313;4529944653979.533;24.38918389596603;29.704146825902335;Q;183819.0
2021-01-13;;4458213319618.603;22.043691530785562;24.38918389596603;N;313753.0
2021-01-14;3725478319962.415;4458213319618.603;18.913102634819534;22.043691530785562;D;420477.0
2021-01-15;;4386481985257.6733;20.756962154989385;20.756962154989385;N;328383.0
2021-01-16;;4055980152610.044;15.961023216560509;20.756962154989385;N;247516.0
2021-01-17;4554151112746.342;4055980152610.044;11.853844012738854;20.756962154989385;D;272591.0
2021-01-18;;3725478319962.415;28.3145659193206;20.756962154989385;N;279090.0
2021-01-19;1338601631542.1094;3725478319962.415;18.398708874734606;18.913102634819534;Q;256202.0
2021-01-20;;3725478319962.415;18.31973388747346;18.398708874734606;N;233268.0
2021-01-21;1214364714592.796;1338601631542.1094;22.61838977919321;18.398708874734606;D;267256.0
2021-01-22;;1338601631542.1094;18.105156363057326;18.31973388747346;N;375166.0
2021-01-23;;1338601631542.1094;12.007065817409767;18.31973388747346;N;384429.0
2021-01-24;3740695501774.22;1338601631542.1094;7.27576274522293;18.31973388747346;Q;322831.0
2021-01-25;;1338601631542.1094;21.412706269639067;18.31973388747346;N;275177.0
2021-01-26;2192768238677.3755;2192768238677.3755;17.134281380042463;18.105156363057326;Q;212836.0
2021-01-27;;2192768238677.3755;22.148541995753714;18.105156363057326;N;209651.0
2021-01-28;1651395745184.86;2192768238677.3755;16.150728524416138;17.134281380042463;D;362999.0
2021-01-29;;2192768238677.3755;17.042268702760087;17.042268702760087;N;411785.0
2021-01-30;;2192768238677.3755;9.087151354564755;17.042268702760087;N;399382.0
2021-01-31;1706846327873.653;1706846327873.653;5.947882777070063;17.042268702760087;D;389097.0
2021-02-01;940536151696.8107;1679121036529.2568;17.244368484076432;17.042268702760087;Q;417571.0
2021-02-02;1712418233783.088;1679121036529.2568;16.331821828025475;16.331821828025475;Q;406184.0
2021-02-03;1185930667931.4973;1651395745184.86;12.81516398938429;16.150728524416138;D;418430.0
2021-02-04;1474018907390.4976;1474018907390.4976;14.120014878980891;14.120014878980891;Q;401654.0
2021-02-05;1860842268869.8481;1590432617632.0752;10.693369167728239;12.81516398938429;Q;342107.0
2021-02-06;1845131741057.8032;1706846327873.653;7.73701016985138;12.81516398938429;Q;251773.0
2021-02-07;2190412103836.1165;1712418233783.088;6.531727747346072;12.81516398938429;Q;243377.0
2021-02-08;1242685912003.203;1712418233783.088;14.46716902760085;12.81516398938429;Q;226280.0
2021-02-09;1339959805678.0193;1474018907390.4976;10.903806025477706;10.903806025477706;Q;238613.0
2021-02-10;1224415048831.686;1474018907390.4976;14.539214658174096;10.903806025477706;Q;253389.0
2021-02-11;1047957645984.9893;1339959805678.0193;9.994151789808917;10.693369167728239;Q;204640.0
2021-02-12;698403904059.1764;1242685912003.203;10.664383855626328;10.664383855626328;Q;193217.0
2021-02-13;753428067694.6742;1224415048831.686;6.621209195329087;10.664383855626328;Q;182206.0
2021-02-14;1441443085722.3445;1224415048831.686;6.709687598726115;10.664383855626328;Q;173474.0
2021-02-15;794365227317.7286;1047957645984.9893;10.945830456475584;10.664383855626328;Q;182107.0
2021-02-16;1339334518140.1572;1047957645984.9893;9.950497864118896;9.994151789808917;D;234625.0
2021-02-17;1170855101005.9797;1047957645984.9893;14.027643235668789;9.994151789808917;Q;198254.0
2021-02-18;1112167603469.7146;1112167603469.7146;12.199009225053079;10.664383855626328;Q;174647.0
2021-02-19;892407489117.009;1112167603469.7146;9.368667297239915;9.950497864118896;D;166860.0
2021-02-20;;1141511352237.8472;8.62551483864119;9.950497864118896;N;156930.0
2021-02-21;;1112167603469.7146;4.0227980849256895;9.950497864118896;N;151010.0
2021-02-22;;1141511352237.8472;10.868274675159235;9.950497864118896;N;156121.0
2021-02-23;669198042258.6284;1002287546293.3618;11.121488932059448;10.868274675159235;Q;154081.0
2021-02-24;1196591840285.9927;1002287546293.3618;7.70518132059448;9.368667297239915;Q;153646.0
2021-02-25;839972221191.1263;866189855154.0676;9.21021751804671;9.21021751804671;Q;149634.0
2021-02-26;915623139827.4615;877797680509.2941;10.160462462845011;9.21021751804671;Q;148692.0
2021-02-27;1032160147762.6185;915623139827.4615;4.487778866242038;9.21021751804671;Q;143831.0
2021-02-28;874426315034.1001;895024727430.7808;3.9729342802547776;9.21021751804671;Q;143777.0
2021-03-01;;895024727430.7808;9.514144649681528;9.21021751804671;N;150673.0
2021-03-02;830307416267.343;895024727430.7808;10.414758800424629;9.21021751804671;Q;149057.0
2021-03-03;1251251991627.6426;895024727430.7808;13.325822110403399;9.514144649681528;Q;147609.0
2021-03-04;1087768296813.7584;973891643795.04;9.830497411889597;9.830497411889597;Q;169169.0
2021-03-05;1030245006398.6255;1031202577080.6221;11.00313147133758;9.830497411889597;Q;157173.0
2021-03-06;1349071375643.4153;1059006651606.1919;5.920200861995753;9.830497411889597;Q;140991.0
2021-03-07;2172779319833.6057;1169510144220.7007;3.7420125371549897;9.830497411889597;Q;141672.0
2021-03-08;1410279907473.4558;1251251991627.6426;12.696078252653928;10.414758800424629;Q;145612.0
2021-03-09;1531423786687.8064;1349071375643.4153;11.93423931210191;11.00313147133758;Q;144349.0
2021-03-10;1599137847438.9194;1410279907473.4558;12.55146925477707;11.00313147133758;Q;145992.0
2021-03-11;1803043806378.2722;1531423786687.8064;13.319297806794056;11.93423931210191;Q;178198.0
2021-03-12;1802155297921.938;1599137847438.9194;12.476486297239916;12.476486297239916;Q;187527.0
2021-03-13;1201404458025.1367;1599137847438.9194;10.875402016985138;12.476486297239916;Q;183377.0
2021-03-14;1021060418420.2234;1531423786687.8064;6.362422902335456;12.476486297239916;D;323460.0
2021-03-15;1247982739844.9858;1531423786687.8064;19.64795623566879;12.476486297239916;Q;366344.0
2021-03-16;1827133859226.6694;1599137847438.9194;16.37912034819533;12.55146925477707;Q;236325.0
2021-03-17;1413393709898.2795;1413393709898.2795;21.453696762208068;13.319297806794056;Q;317901.0
2021-03-18;1456912547549.7346;1413393709898.2795;16.315151687898087;16.315151687898087;Q;199555.0
2021-03-19;1852110023524.3179;1413393709898.2795;15.971261165605096;16.315151687898087;Q;180298.0
2021-03-20;2001509055694.179;1456912547549.7346;15.873975218683652;16.315151687898087;Q;163133.0
2021-03-21;2325572941275.1187;1827133859226.6694;9.645662813163483;16.315151687898087;Q;156800.0
2021-03-22;1679647719332.9253;1827133859226.6694;24.797070641188963;16.315151687898087;Q;163910.0
2021-03-23;2224924144351.643;1852110023524.3179;21.70606899363057;16.315151687898087;Q;158189.0
2021-03-24;2487874233201.7217;2001509055694.179;20.436399972399148;16.315151687898087;Q;153691.0
2021-03-25;3626802786021.338;2224924144351.643;21.80931930997877;20.436399972399148;Q;151124.0
2021-03-26;3190603898371.5986;2325572941275.1187;24.12616651804671;21.70606899363057;Q;151708.0
2021-03-27;4489684184068.465;2487874233201.7217;12.263096025477708;21.70606899363057;Q;282160.0
2021-03-28;2445959001312.917;2487874233201.7217;11.010987564755839;21.70606899363057;Q;167815.0
2021-03-29;3053119774232.857;3053119774232.857;26.428268989384286;21.70606899363057;Q;155239.0
2021-03-30;2523256498762.7637;3053119774232.857;20.472360339702764;20.472360339702764;Q;150115.0
2021-03-31;2965163817559.335;3053119774232.857;22.322957900212312;21.80931930997877;Q;146486.0
2021-04-01;3933868188654.1626;3053119774232.857;24.18676907855626;22.322957900212312;Q;142953.0
2021-04-02;3240829742729.7266;3053119774232.857;17.00564736942675;20.472360339702764;Q;133818.0
2021-04-03;2401368779858.1396;2965163817559.335;13.445764352441614;20.472360339702764;Q;130542.0
2021-04-04;2581950322915.3145;2965163817559.335;11.960194694267514;20.472360339702764;Q;125011.0
2021-04-05;4380002693504.759;2965163817559.335;17.57648446921444;17.57648446921444;Q;133548.0
2021-04-06;4005718875297.1387;3240829742729.7266;31.17259239065817;17.57648446921444;Q;149051.0
2021-04-07;11210225775119.518;3933868188654.1626;27.805721184713377;17.57648446921444;Q;157868.0
2021-04-08;3453577177768.6255;3453577177768.6255;27.759123872611465;17.57648446921444;Q;143090.0
2021-04-09;5118592630688.319;4005718875297.1387;34.99496997876857;27.759123872611465;Q;140975.0
2021-04-10;4039364980399.733;4039364980399.733;25.108033545647558;27.759123872611465;Q;134810.0
2021-04-11;5455537169108.368;4380002693504.759;16.830013348195326;27.759123872611465;Q;149625.0
2021-04-12;6426085542871.9375;5118592630688.319;26.630289188959658;27.759123872611465;Q;320592.0
2021-04-13;3676980571277.268;5118592630688.319;29.102852403397026;27.759123872611465;Q;152001.79001666664
2021-04-14;4001957596568.494;4039364980399.733;15.364762002123143;26.630289188959658;Q;144845.2708166669
2021-04-15;2836750153526.0034;4039364980399.733;27.748601269639067;26.630289188959658;Q;144637.05726666684
2021-04-16;4386721777913.6123;4039364980399.733;20.57860842675159;25.108033545647558;Q;143033.18181666688
2021-04-17;2403511320161.033;4001957596568.494;19.132374970276008;20.57860842675159;Q;135347.94873333324
2021-04-18;2943601066951.363;3676980571277.268;11.937236343949044;20.57860842675159;Q;131885.10760000008
2021-04-19;1774930091975.5847;2943601066951.363;25.55167162208068;20.57860842675159;Q;138896.89349999983
2021-04-20;2235153743457.818;2836750153526.0034;31.015364906581738;20.57860842675159;Q;138897.92401666642
2021-04-21;3073586883918.0684;2836750153526.0034;13.958406220806795;20.57860842675159;Q;136640.71393333332
2021-04-22;3227780453635.156;2943601066951.363;20.431904182590234;20.431904182590234;Q;136099.23223333326
2021-04-23;3070660299365.129;2943601066951.363;18.57200977707006;19.132374970276008;Q;136764.69846666683
2021-04-24;2796614604214.6772;2943601066951.363;17.626080730360936;18.57200977707006;Q;129685.37458333332
2021-04-25;20060660441544.285;3070660299365.129;13.992500675159237;18.57200977707006;Q;125247.21409999984
2021-04-26;2434642192485.516;3070660299365.129;27.094065420382165;18.57200977707006;Q;133614.39913333318
2021-04-27;2611254280338.5986;3070660299365.129;16.521609702760088;17.626080730360936;Q;133542.62334999992
2021-04-28;1783633654700.0054;2796614604214.6772;12.109968053078555;17.626080730360936;Q;135819.82616666667
2021-04-29;1527161921025.4478;2611254280338.5986;14.614301878980893;16.521609702760088;Q;235991.7408500007
2021-04-30;2465039245694.3125;2465039245694.3125;10.782798169851379;14.614301878980893;Q;209285.52451666663
2021-05-01;3000788734875.479;2465039245694.3125;13.431855585987261;13.992500675159237;Q;331194.6007166663
2021-05-02;2308275448656.6953;2434642192485.516;9.648317129511677;13.431855585987261;Q;439780.937383334
2021-05-03;2193524834708.996;2308275448656.6953;13.417877991507432;13.417877991507432;Q;221307.45259999944
2021-05-04;1963843660098.2114;2193524834708.996;8.978990755838641;12.109968053078555;Q;161471.75015000012
2021-05-05;1791511396013.7769;2193524834708.996;13.970509664543526;13.417877991507432;Q;188677.9572666666
2021-05-06;1509246344452.9246;2193524834708.996;12.605513278131635;12.605513278131635;Q;254181.9302999999
2021-05-07;2182890158736.4495;2182890158736.4495;11.1295174522293;12.605513278131635;Q;324791.77566666726
2021-05-08;2343133655585.711;2182890158736.4495;7.769492471337579;11.1295174522293;Q;163271.41815
2021-05-09;1077543586426.3643;1963843660098.2114;6.5839823524416135;11.1295174522293;Q;152494.60484999986
2021-05-10;764467737123.2953;1791511396013.7769;11.950777959660298;11.1295174522293;Q;155927.90218333324
2021-05-11;1481098182322.17;1509246344452.9246;11.721668050955413;11.721668050955413;Q;214488.1887
2021-05-12;1032739225414.8287;1481098182322.17;11.109861564755839;11.1295174522293;Q;308662.28113333334
2021-05-13;1641218142280.795;1481098182322.17;3.0004364904458596;11.109861564755839;Q;188439.78600000008
2021-05-14;1080840972865.662;1080840972865.662;9.004243734607218;9.004243734607218;Q;156909.18808333334
2021-05-15;965976351861.5546;1077543586426.3643;7.1838940254777075;9.004243734607218;Q;216000.42231666655
2021-05-16;;1056790099140.2452;4.798838299363057;9.004243734607218;N;317324.3810833329
2021-05-17;1284687015243.1047;1182763994054.3833;14.305032445859874;9.004243734607218;D;349990.2330499999
2021-05-18;1167456040689.2656;1124148506777.4636;10.346377492569003;9.004243734607218;Q;220339.72233333325
2021-05-19;1151520444579.5542;1159488242634.41;7.5251477643312095;7.5251477643312095;Q;240675.36193333328
2021-05-20;1218271134777.8887;1159488242634.41;7.58985383014862;7.58985383014862;Q;249952.49470000036
2021-05-21;781800713330.943;1159488242634.41;6.925133159235669;7.5251477643312095;D;312839.1914666664
2021-05-22;821121736317.4713;1159488242634.41;4.869358583864119;7.5251477643312095;D;391447.0084166673
2021-05-23;1055769827983.385;1151520444579.5542;3.1781302059447984;7.5251477643312095;D;387509.07596666674
2021-05-24;559025039177.702;1055769827983.385;4.58996968789809;6.925133159235669;D;264845.9069333328
2021-05-25;489722449448.91565;821121736317.4713;6.639095794055201;6.639095794055201;D;227572.05058333292
2021-05-26;908200274217.6941;821121736317.4713;5.966809439490445;5.966809439490445;D;190003.11051666684
2021-05-27;801010632461.6437;801010632461.6437;6.237830250530785;5.966809439490445;D;280500.71576666646
2021-05-28;864904522313.5073;821121736317.4713;6.474174891719745;5.966809439490445;Q;182584.6341666666
2021-05-29;878454508753.4403;864904522313.5073;2.805450728237792;5.966809439490445;Q;166652.55970000036
2021-05-30;581821629259.9688;801010632461.6437;3.389610791932059;5.966809439490445;D;160420.64935000028
2021-05-31;290441133309.2105;801010632461.6437;3.701433798301486;5.966809439490445;D;165090.4651833335
2021-06-01;364833122422.4484;801010632461.6437;4.646749900212314;4.646749900212314;D;162477.7096333335
2021-06-02;189380136551.98184;581821629259.9688;3.101799607218684;3.701433798301486;D;160435.5195333334
2021-06-03;182629444966.38586;364833122422.4484;3.843596492569002;3.701433798301486;D;159606.95266666662
2021-06-04;142313518548.87265;290441133309.2105;2.948322186836518;3.389610791932059;D;161312.59759999943
2021-06-05;120179087704.2263;189380136551.98184;3.6197683014862;3.6197683014862;N;236262.9574333333
2021-06-06;509462333357.0502;189380136551.98184;1.0821579808917197;3.6197683014862;D;171554.84199999974
2021-06-07;345273431356.5773;189380136551.98184;3.0344219915074313;3.101799607218684;D;320680.44420000014
2021-06-08;524234828839.19763;189380136551.98184;1.9859025265392782;3.0344219915074313;D;372068.4614333332
2021-06-09;243863625446.56262;243863625446.56262;1.732080738853503;2.948322186836518;D;297466.52016666706
2021-06-10;268269687056.34222;268269687056.34222;0.838013297239915;1.9859025265392782;D;210975.77369999976
2021-06-11;455613773067.851;345273431356.5773;3.597414373673036;1.9859025265392782;D;185773.921
2021-06-12;625871621425.4976;455613773067.851;2.3343154777070065;1.9859025265392782;D;168916.99623333316
2021-06-13;467120220492.414;455613773067.851;1.3779787834394905;1.9859025265392782;D;160127.98271666662
2021-06-14;359093478188.3426;455613773067.851;0.8219082866242038;1.732080738853503;D;169682.97206666635
2021-06-15;305099000036.4107;359093478188.3426;2.216252076433121;1.732080738853503;D;165379.89751666665
2021-06-16;97835208291.10286;359093478188.3426;0.46406391719745216;1.3779787834394905;N;163726.8247666669
2021-06-17;173766017799.7842;359093478188.3426;0.846097186836518;1.3779787834394905;D;159392.2325499998
2021-06-18;175013160860.456;305099000036.4107;2.7110073864118895;1.3779787834394905;D;164150.29228333337
2021-06-19;148438600088.81372;175013160860.456;0.31075857961783443;0.846097186836518;D;250602.1640999996
2021-06-20;112824926875.78423;173766017799.7842;0.4215076602972399;0.8219082866242038;D;226354.3597166668
2021-06-21;30790004015.236656;148438600088.81372;0.839879524416136;0.839879524416136;N;246535.5621499999
2021-06-22;295012840656.0627;148438600088.81372;0.6338218853503185;0.6338218853503185;D;196237.3760499997
2021-06-23;201560512251.83694;173766017799.7842;0.6369426751592356;0.6369426751592356;D;216852.96785000025
2021-06-24;43510359339.744385;148438600088.81372;1.574650626326964;0.6369426751592356;N;348387.44723333325
2021-06-25;176597448195.9867;148438600088.81372;1.4164840636942675;0.6369426751592356;N;263341.8839666668
2021-06-26;149382177508.9104;149382177508.9104;0.21231422505307854;0.6369426751592356;D;188223.3313166664
2021-06-27;20063625198.78442;149382177508.9104;0.2392563609341826;0.6369426751592356;N;160649.44696666684
2021-06-28;179263913558.03815;176597448195.9867;0.768800348195329;0.6369426751592356;D;230864.92866666685
2021-06-29;273940553868.89554;176597448195.9867;2.0422151380042464;0.768800348195329;D;456154.8332333323
2021-06-30;294411915765.1021;176597448195.9867;1.0654065774946921;1.0654065774946921;N;446075.34756666695
2021-07-01;373572622349.86163;179263913558.03815;1.40111508492569;1.0654065774946921;D;333925.0704833324
2021-07-02;230918594205.64737;230918594205.64737;1.7322511210191083;1.0654065774946921;D;234236.9733666662
2021-07-03;327858207928.4982;273940553868.89554;2.1440640212314226;1.40111508492569;D;208793.56425000017
2021-07-04;289824283407.62787;289824283407.62787;0.5552099171974522;1.40111508492569;D;235170.7626166669
2021-07-05;354743409984.8396;294411915765.1021;1.3998108747346072;1.40111508492569;N;222992.64374999976
2021-07-06;500686600275.3637;327858207928.4982;4.1175377430997875;1.40111508492569;D;254276.96056666668
2021-07-07;42074578924.69084;327858207928.4982;2.3371811295116776;1.7322511210191083;N;336891.1534499996
2021-07-08;665970496608.2156;327858207928.4982;5.442972012738854;2.1440640212314226;D;408567.15408333327
2021-07-09;2333004465494.2676;354743409984.8396;5.603173556263269;2.3371811295116776;Q;448647.1253000007
2021-07-10;1167655590074.2412;500686600275.3637;3.6945047070063692;3.6945047070063692;D;347789.06106666685
2021-07-11;999600595523.078;665970496608.2156;2.8410117664543524;3.6945047070063692;D;286089.8865999996
2021-07-12;1276555077024.487;999600595523.078;6.82723760509554;4.1175377430997875;D;248422.1905333336
2021-07-13;58387600607.80145;999600595523.078;9.523959411889598;5.442972012738854;N;467509.51806666615
2021-07-14;541253836836.5679;999600595523.078;6.0605074840764335;5.603173556263269;D;493753.3213666667
2021-07-15;305775459338.72064;999600595523.078;14.65403056687898;6.0605074840764335;N;478293.1424166668
2021-07-16;390425823447.93866;541253836836.5679;14.718929970276008;6.82723760509554;N;440530.2714833336
2021-07-17;1057222836051.023;541253836836.5679;8.653495135881103;8.653495135881103;D;454954.37245
2021-07-18;1223733461996.777;541253836836.5679;4.502114089171974;8.653495135881103;D;462951.3148499996
