;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2020-12-26;1345499800000.0;1573847100000.0;27.923062066666667;29.47095088333333;Q;90302
2020-12-27;38484666666.66667;1345499800000.0;27.606619629166666;29.47095088333333;N;115454
2020-12-28;46750000000.0;1345499800000.0;37.317833425;29.47095088333333;N;140250
2020-12-29;1772887500000.0005;1573847100000.0;40.12017965416667;29.47095088333333;D;131325
2020-12-30;2385610333333.333;1573847100000.0;38.161069579166664;29.47095088333333;D;112706
2020-12-31;3903512000000.0;1717359933333.3333;36.172515708333336;36.172515708333336;D;205448
2021-01-01;2493724500000.0;1772887500000.0005;19.003088545833336;36.172515708333336;D;154251
2021-01-02;3667350500000.0;2385610333333.333;27.390046450000003;36.172515708333336;D;120241
2021-01-03;4057570000000.0;2493724500000.0;38.09491094166667;37.317833425;Q;110661
2021-01-04;3073270200000.0;3073270200000.0;53.49871098333333;38.09491094166667;Q;109564
2021-01-05;3676134000000.0;3667350500000.0;50.279647708333336;38.09491094166667;Q;100716
2021-01-06;986986000000.0;3667350500000.0;42.173714545833334;38.09491094166667;Q;97240
2021-01-07;572499400000.0;3073270200000.0;36.07392363333334;38.09491094166667;Q;94628
2021-01-08;3329550333333.333;3329550333333.333;33.6996078125;38.09491094166667;Q;91639
2021-01-09;1646610133333.3335;3073270200000.0;24.3453717125;38.09491094166667;Q;86816
2021-01-10;1181785600000.0;1646610133333.3335;11.560903545833332;36.07392363333334;Q;86896
2021-01-11;4534410000000.0;1646610133333.3335;35.18335660416666;35.18335660416666;Q;88910
2021-01-12;;1414197866666.6665;23.997829812499997;33.6996078125;N;125960
2021-01-13;7124144700000.0;2488080233333.333;27.43886795;27.43886795;Q;186009
2021-01-14;;3329550333333.333;26.849684408333335;26.849684408333335;N;212755
2021-01-15;;3090510066666.667;23.915162074999998;24.3453717125;N;174854
2021-01-16;3328698600000.0;3931554300000.0;23.1177109625;23.997829812499997;Q;122604
2021-01-17;;4534410000000.0;19.840206054166664;23.997829812499997;N;139285
2021-01-18;2095530250000.0;3328698600000.0;28.01514647083333;23.997829812499997;Q;122905
2021-01-19;;3328698600000.0;23.634846095833336;23.915162074999998;N;109120
2021-01-20;3473932200000.0;3328698600000.0;27.19031635;23.915162074999998;Q;111702
2021-01-21;;3328698600000.0;25.425483987499998;23.915162074999998;N;217736
2021-01-22;2281296850000.0;2804997725000.0;25.689550224999998;25.425483987499998;D;252077
2021-01-23;;2281296850000.0;18.55415581666667;25.425483987499998;N;187882
2021-01-24;;2281296850000.0;15.273531858333333;25.425483987499998;N;153613
2021-01-25;2663382750000.0;2663382750000.0;25.348753775000002;25.348753775000002;Q;154399
2021-01-26;;2663382750000.0;23.062308458333334;25.348753775000002;N;124793
2021-01-27;5759868800000.0;2663382750000.0;23.004142433333335;23.062308458333334;Q;153188
2021-01-28;;2663382750000.0;25.872105129166666;23.062308458333334;N;374178
2021-01-29;;4211625775000.0;24.379566491666665;23.062308458333334;N;304665
2021-01-30;93313666666.66666;2663382750000.0;18.960161820833335;23.062308458333334;N;279941
2021-01-31;88785000000.0;1378348208333.3335;19.885242908333332;23.062308458333334;N;266355
